LAT,LON,YEAR,MO,DY,T2M_RANGE,TS,T2M_MAX,T2M_MIN,WS50M_RANGE,WS50M_MIN,WS50M_MAX,WS50M,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,KT,PRECTOT,QV2M,PS,T2M
11.88101,79.75921,2003,6,7,6,30.97,34.21,28.21,6.94,1.4,8.34,5.9,6.73,6.97,0.67,1.13,19.46,100.03,30.81
11.88101,79.75921,2003,6,8,7.33,31.26,34.96,27.63,6.28,2.41,8.7,5.91,6.98,5.73,0.55,0.62,18.42,100.12,30.88
11.88101,79.75921,2003,6,9,7.64,31.75,35.45,27.81,5.78,3.09,8.88,5.93,6.93,7.06,0.68,0.05,17.77,100.17,31.12
11.88101,79.75921,2003,6,10,8.33,32.27,36.1,27.77,4.86,3.49,8.35,5.89,7.06,7.04,0.68,0.02,17.99,100.08,31.52
11.88101,79.75921,2003,6,11,6.59,32.01,34.95,28.35,5.55,2.61,8.16,5.74,6.43,6.46,0.62,0.03,18.39,100.06,31.41
11.88101,79.75921,2003,6,12,5.92,31.77,34.73,28.81,2.4,5.53,7.92,6.49,6.54,6.55,0.63,0.23,19.33,100.15,31.42
11.88101,79.75921,2003,6,13,5.24,31.43,33.76,28.52,5.11,3.96,9.07,6.36,5.83,5.98,0.58,0.21,18.04,100.25,30.83
11.88101,79.75921,2003,6,14,5.64,30.9,33.45,27.81,3.06,5.73,8.78,7.09,7.04,4.09,0.39,0.17,17.28,100.29,30.43
11.88101,79.75921,2003,6,15,7.06,31.27,34.59,27.53,2.54,6.46,9,7.79,6.17,5.77,0.55,0.08,16.37,100.18,30.8
11.88101,79.75921,2003,6,16,8.14,31.84,35.35,27.21,2.5,6.24,8.74,7.44,6.06,5.85,0.56,0.17,16.85,100.04,31.15
11.88101,79.75921,2003,6,17,7.15,31.7,35.13,27.98,3.06,6.29,9.35,7.58,6.54,6.61,0.64,0.15,17.49,100.03,31.29
11.88101,79.75921,2003,6,18,3.87,29.99,31.94,28.07,3.82,6.21,10.03,7.58,7.04,6.05,0.58,2.42,17.74,100.2,29.68
11.88101,79.75921,2003,6,19,6.02,30.41,33.02,27,5.99,4.39,10.38,7.3,6.25,4.59,0.44,0.26,17.67,100.17,29.93
11.88101,79.75921,2003,6,20,5.5,30.14,33.12,27.63,3.66,7.64,11.31,9.61,6.48,5.26,0.51,0.38,16.76,100.12,29.81
11.88101,79.75921,2003,6,21,6.07,30.05,33.03,26.96,3.28,6.65,9.93,8.6,7.03,4.35,0.42,0.79,16.99,100.03,29.81
11.88101,79.75921,2003,6,22,6.2,29.93,32.97,26.77,4.3,6.53,10.83,8.95,7.03,4.94,0.48,0.46,17.03,99.99,29.46
11.88101,79.75921,2003,6,23,8.05,30.3,34.5,26.45,4.83,5.16,9.99,8.22,6.35,5.8,0.56,9.48,16.99,99.95,29.88
11.88101,79.75921,2003,6,24,9.32,30.41,35.1,25.78,5.6,3.2,8.8,7.09,6.12,5.79,0.56,1.84,17.3,99.99,29.79
11.88101,79.75921,2003,6,25,6.67,30.18,33.12,26.46,3.99,3.43,7.42,5.84,6.24,5.74,0.55,0.58,17.33,100.02,29.61
11.88101,79.75921,2003,6,26,7.07,30.55,33.67,26.6,5,2.2,7.2,5.3,6.64,6.29,0.61,0.03,16.79,100.08,29.87
11.88101,79.75921,2003,6,27,6.88,30.88,33.82,26.94,5.16,2.38,7.54,5.59,5.83,5.84,0.56,0.24,17.24,100.11,30.31
11.88101,79.75921,2003,6,28,5.08,29.78,32.2,27.11,5.27,2.25,7.53,5.58,6.52,6.31,0.61,7.86,17.63,100.19,29.48
11.88101,79.75921,2003,6,29,6.99,30.24,33.23,26.24,5.56,1.98,7.54,5.24,7.03,5.95,0.57,0.73,17.11,100.16,29.59
11.88101,79.75921,2003,6,30,6.65,30.16,33.04,26.39,3.5,4.65,8.15,6.51,7.07,6.47,0.62,1.34,16.46,100.04,29.51
11.88101,79.75921,2003,7,1,6.07,29.74,32.5,26.43,5,3.2,8.19,5.66,6.82,3.5,0.34,2.75,16.69,99.99,29.29
11.88101,79.75921,2003,7,2,6.9,29.65,33.01,26.11,3.43,5.28,8.71,6.99,6.81,4.79,0.46,6.22,17.63,100.12,29.03
11.88101,79.75921,2003,7,3,5.54,29.21,31.26,25.72,2.15,5.7,7.85,6.57,6.81,3.56,0.34,1.11,17.39,100.27,28.53
11.88101,79.75921,2003,7,4,5.98,29.41,31.88,25.9,2.78,5.53,8.32,6.91,6.81,3.06,0.29,1.16,17.03,100.12,28.72
11.88101,79.75921,2003,7,5,4.59,28.94,30.43,25.84,4.82,4.13,8.95,6.56,6.81,3.21,0.31,1.95,17.49,100.14,28.01
11.88101,79.75921,2003,7,6,5.97,29.2,31.7,25.74,3.95,5.12,9.08,6.37,6.76,4.37,0.42,4.29,17.58,100.24,28.5
11.88101,79.75921,2003,7,7,7.6,29.76,33.4,25.8,2.8,4.34,7.14,5.87,6.31,6.33,0.61,0.15,16.28,100.24,29.33
11.88101,79.75921,2003,7,8,7.9,30.32,34.09,26.19,5.01,1.68,6.69,4.36,6.35,4.99,0.48,0.41,16.59,100.13,29.93
11.88101,79.75921,2003,7,9,6.39,29.44,32.76,26.37,6.61,0.26,6.88,4.25,6.82,3.62,0.35,5.69,17.38,100.15,28.55
11.88101,79.75921,2003,7,10,6.39,29.14,32.12,25.73,4.16,3.79,7.95,6.08,6.83,4.57,0.44,7.63,17.88,100.18,28.41
11.88101,79.75921,2003,7,11,7.2,29.63,32.96,25.75,4.8,2.99,7.79,5.82,6.82,3.58,0.34,2.19,17.71,100.12,29.18
11.88101,79.75921,2003,7,12,5.89,29.43,31.88,25.99,5.22,1.9,7.12,4.84,6.86,4.72,0.45,0.51,17.5,100.15,29.03
11.88101,79.75921,2003,7,13,7.73,30.59,34.06,26.33,4.33,3.95,8.27,6.29,6.17,6.16,0.59,0.9,17.85,100.01,30.24
11.88101,79.75921,2003,7,14,6.11,29.44,32.39,26.28,4.47,4.06,8.53,5.93,6.83,4.49,0.43,0.44,17.83,100.06,29.12
11.88101,79.75921,2003,7,15,5.78,29.21,32.14,26.36,2.43,5.32,7.75,6.62,6.85,3.31,0.32,1.48,18.1,100.12,28.9
11.88101,79.75921,2003,7,16,5.57,29.08,31.92,26.35,3.42,5.02,8.44,6.97,6.84,3.36,0.32,2.57,17.69,100.31,28.59
11.88101,79.75921,2003,7,17,6.2,29.69,32.38,26.18,4.09,3.09,7.17,4.97,6.17,4.14,0.4,0.07,17.8,100.29,29.19
11.88101,79.75921,2003,7,18,7.48,30.86,34.46,26.98,5.32,2.16,7.48,5.56,6.66,5.96,0.57,0.61,18.54,100.22,30.28
11.88101,79.75921,2003,7,19,5.51,30.19,32.7,27.19,4.41,3.15,7.56,4.85,5.53,5.37,0.52,1.21,18.42,100.13,29.78
11.88101,79.75921,2003,7,20,6.97,30.75,34.09,27.11,5.37,1.86,7.23,4.78,6.53,4.57,0.44,2.21,18.42,100.04,30.31
11.88101,79.75921,2003,7,21,3.94,29.63,31.6,27.66,4.68,2.56,7.23,4.69,6.86,3.35,0.32,1.22,19.13,100.14,29.45
11.88101,79.75921,2003,7,22,5.98,29.48,33.11,27.13,4.59,2.19,6.78,5.14,5.6,4.79,0.46,16.83,18.78,100.13,29.55
11.88101,79.75921,2003,7,23,6.17,28.97,32.55,26.38,2.44,5.74,8.19,6.86,6.45,5.73,0.55,5.16,18.86,100.08,28.97
11.88101,79.75921,2003,7,24,6.94,29.02,32.88,25.94,3.51,6.48,9.99,7.91,6.16,5.39,0.52,0.74,17.96,100.08,29.18
11.88101,79.75921,2003,7,25,7.95,29.74,34.12,26.16,3.6,6.52,10.11,8.45,6.87,4.98,0.48,0.47,17.1,100.09,29.89
11.88101,79.75921,2003,7,26,5.95,29.18,32.39,26.44,3.61,5.72,9.33,7.01,6.88,3.49,0.33,0.24,17.14,100.14,29.26
11.88101,79.75921,2003,7,27,7.13,29.33,33,25.86,1.26,7.04,8.3,7.99,6.87,5.33,0.51,0.4,17.19,100.2,29.18
11.88101,79.75921,2003,7,28,6.16,29.48,32.68,26.52,2.28,5.3,7.58,6.02,5.56,5.71,0.55,0.1,17.7,100.36,29.27
11.88101,79.75921,2003,7,29,7.12,29.76,33.42,26.3,4.75,1.14,5.89,4.36,5.97,6.09,0.58,1.78,18.13,100.36,29.57
11.88101,79.75921,2003,7,30,4.92,29.36,31.45,26.53,2.96,2.05,5.01,3.48,6.88,2.04,0.2,2.8,18.24,100.37,28.86
11.88101,79.75921,2003,7,31,4.07,28.51,30.19,26.12,4.62,0.46,5.08,3.54,6.88,4.66,0.45,7.3,18.36,100.35,28.04
11.88101,79.75921,2003,8,1,2.57,27.71,28.57,26,4.36,3.51,7.88,4.7,6.98,4.24,0.41,2.84,18.31,100.44,27.02
11.88101,79.75921,2003,8,2,6.33,28.62,31.7,25.38,6.12,2.09,8.21,5.17,7.08,5.89,0.56,2.7,17.57,100.43,28.18
11.88101,79.75921,2003,8,3,7.16,29.31,32.82,25.66,4.03,2.4,6.43,5.09,6.88,5.89,0.56,10.82,18.24,100.39,28.89
11.88101,79.75921,2003,8,4,8.25,29.43,33.78,25.53,4.6,3.25,7.85,5.79,7.24,6.5,0.62,8.74,18.25,100.29,29.06
11.88101,79.75921,2003,8,5,8.25,29.61,33.99,25.74,2.66,4.58,7.24,6.12,6.96,4.22,0.4,2.37,17.97,100.15,29.38
11.88101,79.75921,2003,8,6,5.65,28.95,32.05,26.4,2.37,4.81,7.18,6.21,6.99,4.37,0.42,0.91,18.18,100.01,28.9
11.88101,79.75921,2003,8,7,7.93,29.85,33.97,26.03,4.01,3.77,7.77,6.08,7.03,5.02,0.48,0.61,18.05,99.9,29.68
11.88101,79.75921,2003,8,8,8.19,30.1,34.31,26.12,3.98,3.88,7.86,6.25,5.65,5.82,0.56,0.19,17.87,99.93,30.01
11.88101,79.75921,2003,8,9,8,30.64,34.57,26.57,5.7,1.78,7.48,5.42,6.52,6.16,0.59,1.04,18.58,99.94,30.23
11.88101,79.75921,2003,8,10,6.62,30.03,33.5,26.88,7.15,0.72,7.86,5.09,6.33,6.12,0.59,0.89,18.72,100.06,29.7
11.88101,79.75921,2003,8,11,4.24,29.16,31.61,27.37,4.52,1.69,6.22,4.31,6.12,5.94,0.57,9.48,19.71,100.28,29.22
11.88101,79.75921,2003,8,12,5.18,29.06,32.03,26.85,6.82,0.97,7.79,5.05,6.17,6.01,0.57,10.25,19.3,100.31,28.99
11.88101,79.75921,2003,8,13,5.3,28.95,31.88,26.58,5.27,2.86,8.12,5.82,6.74,6.86,0.66,4.32,19.09,100.24,28.78
11.88101,79.75921,2003,8,14,4.4,28.27,30.44,26.03,4.22,3.09,7.3,5.4,7.03,4.42,0.42,5.91,18.77,100.24,27.81
11.88101,79.75921,2003,8,15,5.35,28.28,30.82,25.47,4.05,4.38,8.43,6.07,6.27,5.97,0.57,4.37,18.56,100.26,27.84
11.88101,79.75921,2003,8,16,6.27,28.61,32.01,25.74,4.06,3.4,7.45,5.63,6.63,6.79,0.65,15.08,18.86,100.27,28.35
11.88101,79.75921,2003,8,17,2.7,27.22,28.27,25.56,2.81,5.47,8.28,6.73,7,3.39,0.32,5.49,18.5,100.36,26.76
11.88101,79.75921,2003,8,18,5.23,27.7,30.11,24.87,6.83,1.55,8.38,5.07,7,3.67,0.35,2.25,17.42,100.29,27.21
11.88101,79.75921,2003,8,19,6.82,27.97,31.98,25.16,1.98,5.47,7.45,6.41,7,1.77,0.17,3.98,17.64,100.14,27.94
11.88101,79.75921,2003,8,20,9.09,29.01,33.77,24.68,3.83,4.59,8.43,6.15,5.89,5.54,0.53,1.91,17.22,99.97,28.84
11.88101,79.75921,2003,8,21,6.48,28.17,31.89,25.41,4.7,4.31,9.01,6.82,6.99,3.92,0.37,8.41,17.64,99.95,28.15
11.88101,79.75921,2003,8,22,6.05,28.1,31.37,25.32,3.11,5.82,8.93,7.08,6.9,4.35,0.42,3.74,18.02,99.96,28.03
11.88101,79.75921,2003,8,23,7.81,28.82,33.02,25.21,2.57,5.84,8.41,7.31,6.74,5.61,0.54,0.28,18.06,100.05,28.66
11.88101,79.75921,2003,8,24,7.07,29.03,32.56,25.49,3.72,3.99,7.71,5.98,6.35,6.23,0.6,1.47,18.81,100.06,28.84
11.88101,79.75921,2003,8,25,5.58,28.72,31.87,26.3,4.25,3.43,7.68,5.54,6.95,3.04,0.29,1.5,18.75,100.12,28.82
11.88101,79.75921,2003,8,26,5.92,28.48,31.65,25.74,4.78,2.95,7.73,5.61,6.98,3.08,0.3,0.52,17.93,100.24,28.28
11.88101,79.75921,2003,8,27,5.63,28.33,31.44,25.81,3.06,4.41,7.47,5.93,7,3.71,0.36,1.26,18.44,100.36,28.32
11.88101,79.75921,2003,8,28,7.18,28.76,32.71,25.52,4.33,2.94,7.28,5.16,6.55,6.6,0.63,0.68,17.89,100.36,28.75
11.88101,79.75921,2003,8,29,7.36,29.5,33.1,25.74,4.25,4.14,8.39,5.8,6.5,6.32,0.61,0.1,17.71,100.42,29.22
11.88101,79.75921,2003,8,30,7.42,29.7,33.52,26.1,5.61,2.98,8.58,6.15,6.94,5.99,0.57,0.24,17.75,100.4,29.4
11.88101,79.75921,2003,8,31,6.58,29.15,32.7,26.12,4.03,3.62,7.65,5.96,5.75,5.8,0.56,1.2,17.67,100.37,28.95
11.88101,79.75921,2003,9,1,6.86,28.78,32.2,25.34,4.56,2.65,7.21,5.18,6.7,5.47,0.53,0.84,17.7,100.33,28.72
11.88101,79.75921,2003,9,2,6.21,29.03,32.27,26.06,4.87,2.48,7.35,4.87,6.33,5.49,0.53,0.9,17.68,100.32,28.95
11.88101,79.75921,2003,9,3,8.06,29.38,33.74,25.67,3.8,3.82,7.61,6.15,7.22,6.87,0.66,4.34,17.52,100.25,29.25
11.88101,79.75921,2003,9,4,7.12,29,32.8,25.69,4.79,2.97,7.76,5.74,6.68,6.42,0.62,7.27,18.24,100.29,28.85
11.88101,79.75921,2003,9,5,7.84,29.39,33.44,25.6,6.35,1.46,7.81,5.2,7.05,6.22,0.6,0.9,17.78,100.28,29.03
11.88101,79.75921,2003,9,6,6.18,29.1,32.27,26.09,4.32,3.71,8.03,5.58,7.09,6.21,0.6,0.62,17.59,100.38,28.94
11.88101,79.75921,2003,9,7,7.46,29.35,33.12,25.66,3.01,4.61,7.62,5.75,7.24,6.53,0.63,0.51,18.09,100.39,29.12
11.88101,79.75921,2003,9,8,8.06,29.92,34.07,26.01,4.7,2.66,7.36,5.53,7.32,7.03,0.68,0.21,18.05,100.31,29.73
11.88101,79.75921,2003,9,9,8.23,30.11,34.49,26.26,5.31,3.34,8.66,6.46,6.86,6.72,0.65,0.71,17.85,100.2,29.94
11.88101,79.75921,2003,9,10,8.17,30.12,34.23,26.05,7.51,0.48,7.99,5.14,6.7,6.53,0.63,0.94,17.41,100.18,29.86
11.88101,79.75921,2003,9,11,8.24,29.66,33.89,25.65,3.73,3.87,7.6,5.93,6.69,6.74,0.65,0.02,16.29,100.23,29.46
11.88101,79.75921,2003,9,12,9.43,30.72,35.18,25.75,7.74,0.59,8.34,5.62,6.36,6.4,0.62,0.02,16.66,100.16,30.14
11.88101,79.75921,2003,9,13,9.21,31.08,35.6,26.39,5.63,1.2,6.83,4.96,6.35,6.23,0.6,0.13,16.93,100.15,30.48
11.88101,79.75921,2003,9,14,8.45,30.38,34.55,26.1,6.41,0.82,7.23,4.43,6.21,6.27,0.61,0.24,16.55,100.22,30
11.88101,79.75921,2003,9,15,9.33,30.97,35.42,26.09,6.3,0.83,7.14,5.04,7.04,6.48,0.63,0.12,16.29,100.23,30.26
11.88101,79.75921,2003,9,16,5.46,29.37,32.35,26.89,4.42,3.05,7.46,5.9,6.98,6.55,0.64,2.52,17.33,100.29,29.06
11.88101,79.75921,2003,9,17,6.55,29.48,32.39,25.85,3.63,2.75,6.38,4.46,7.03,5.02,0.49,0.92,17.72,100.36,29.04
11.88101,79.75921,2003,9,18,6.37,29.59,32.6,26.23,3.43,1.46,4.89,3.35,6.95,4.71,0.46,3.22,17.93,100.44,29.19
11.88101,79.75921,2003,9,19,6.04,29.27,32.27,26.23,5.78,0.32,6.09,4.29,6.96,5.58,0.55,4.67,18.29,100.45,28.96
11.88101,79.75921,2003,9,20,6.18,29.54,32.45,26.28,6.29,1.01,7.3,4.92,6.49,6.25,0.61,0.46,18.46,100.4,29.06
11.88101,79.75921,2003,9,21,6.23,29.74,32.74,26.51,4.26,3.16,7.42,5.46,6.83,6.53,0.64,0.26,18.77,100.38,29.32
11.88101,79.75921,2003,9,22,7.54,30.34,33.86,26.32,6.51,0.13,6.64,4.37,6.94,6.72,0.66,0.45,18.12,100.35,29.71
11.88101,79.75921,2003,9,23,6.73,30.16,33.24,26.5,5.19,1.5,6.69,4.31,6.88,4.5,0.44,0.53,17.75,100.27,29.48
11.88101,79.75921,2003,9,24,7.72,30.65,34.4,26.68,5.63,0.47,6.1,4.72,6.82,5.7,0.56,0.36,17.82,100.17,30.09
11.88101,79.75921,2003,9,25,5.52,30.05,32.39,26.87,4.68,0.65,5.33,3.49,5.89,5.76,0.57,8.88,18.4,100.22,29.45
11.88101,79.75921,2003,9,26,5,28.93,31.44,26.43,3.09,2.97,6.05,4.83,6.85,4.97,0.49,21.57,19.37,100.23,28.63
11.88101,79.75921,2003,9,27,3.58,28.39,30.1,26.52,4.51,1.39,5.91,4.01,6.89,4.74,0.47,5.11,19.15,100.22,28.1
11.88101,79.75921,2003,9,28,5.92,29.56,32.02,26.1,4.9,1.47,6.37,4.3,5.71,5.67,0.56,1.3,19.32,100.17,28.79
11.88101,79.75921,2003,9,29,6.2,29.88,32.4,26.2,3.55,2.29,5.84,4.35,5.84,5.81,0.58,0.83,19.12,100.21,29.08
11.88101,79.75921,2003,9,30,4.32,29.59,31.17,26.85,1.29,3.87,5.16,4.48,4.99,5.34,0.53,0.46,19.17,100.25,28.83
11.88101,79.75921,2003,10,1,4.97,29.54,31.13,26.16,3.57,0.98,4.55,3.07,5.11,5.33,0.53,3.06,18.72,100.2,28.45
11.88101,79.75921,2003,10,2,3.87,29.13,30.18,26.31,3.23,1.14,4.36,2.27,5.56,4.13,0.41,4.79,19.29,100.16,28
11.88101,79.75921,2003,10,3,4.09,28.94,30.35,26.25,1.6,2.83,4.43,3.34,6.49,3.54,0.35,6.08,19.39,100.22,27.84
11.88101,79.75921,2003,10,4,3.61,28.87,29.81,26.2,5.12,0.48,5.61,1.74,6.73,3.61,0.36,3.87,19.36,100.21,27.78
11.88101,79.75921,2003,10,5,4.78,28.83,30.85,26.07,4.87,3.18,8.05,5.8,6.72,3.53,0.36,9.89,19.67,100.09,28.15
11.88101,79.75921,2003,10,6,4.6,28.5,30.63,26.03,2.69,6.39,9.08,7.57,6.7,4.42,0.45,6.08,19.8,100.03,27.9
11.88101,79.75921,2003,10,7,5.43,28.55,31.24,25.81,1.98,6.88,8.86,8.1,6.68,4.77,0.48,4.08,19.19,100.06,28.08
11.88101,79.75921,2003,10,8,6.56,29.16,32.44,25.88,5.65,3.29,8.94,6.81,6.31,6.12,0.62,1.25,19.01,100.17,28.67
11.88101,79.75921,2003,10,9,8.4,30.09,34.15,25.76,5.96,2.11,8.07,5.5,6.74,6.55,0.67,0.26,18.58,100.25,29.53
11.88101,79.75921,2003,10,10,6.55,29.91,32.85,26.31,5.56,1.93,7.48,4.92,5.95,5.95,0.61,0.85,17.92,100.3,29.33
11.88101,79.75921,2003,10,11,4.45,28.76,30.43,25.98,5.98,0.75,6.73,3.5,6.67,4.98,0.51,6.72,18.49,100.35,28.1
11.88101,79.75921,2003,10,12,4.47,28.73,30.61,26.13,4.48,0.18,4.66,3.04,5.63,4.9,0.5,6.83,18.78,100.41,28.2
11.88101,79.75921,2003,10,13,3.75,28.24,29.79,26.04,5.23,0.27,5.5,2.71,5.42,4.51,0.46,10.76,18.66,100.57,27.62
11.88101,79.75921,2003,10,14,4.79,28.02,29.81,25.03,2.4,2.89,5.29,3.75,5.67,5.32,0.55,8.08,18.09,100.64,27.23
11.88101,79.75921,2003,10,15,4.5,27.92,29.95,25.45,2.46,2.21,4.67,3.27,6.55,3.67,0.38,4.38,18.29,100.6,27.39
11.88101,79.75921,2003,10,16,6.57,28.61,31.58,25,4.67,1.45,6.13,3.26,5.57,5.37,0.56,2.89,17.74,100.51,27.92
11.88101,79.75921,2003,10,17,6.38,28.99,31.63,25.25,3.24,1.37,4.61,2.7,4.72,5.08,0.53,2.83,18.59,100.46,28.28
11.88101,79.75921,2003,10,18,2.69,27.78,29.05,26.36,3.51,1.47,4.98,3.91,6.47,3.91,0.41,15.19,19.5,100.5,27.46
11.88101,79.75921,2003,10,19,2.43,27.31,28.09,25.66,2.62,3.07,5.69,4.35,6.45,1.66,0.17,12.99,19.46,100.49,26.65
11.88101,79.75921,2003,10,20,2.42,27.15,27.9,25.48,6.51,1.3,7.81,4.66,6.43,2.66,0.28,12.26,19.27,100.36,26.37
11.88101,79.75921,2003,10,21,2.65,27.19,28.18,25.53,4.81,1.7,6.5,4.63,4.61,4.51,0.47,16.15,19.86,100.26,26.67
11.88101,79.75921,2003,10,22,4.9,27.68,29.81,24.91,2.87,5.09,7.95,6,6.35,5,0.53,5.93,19.06,100.42,27.22
11.88101,79.75921,2003,10,23,4.19,27.92,30.1,25.91,4.95,3.06,8.02,6.02,5.66,4.16,0.44,27.75,19.81,100.47,27.74
11.88101,79.75921,2003,10,24,3.63,27.4,29.3,25.67,1.78,5.81,7.59,6.65,5.71,4.59,0.48,7.59,18.96,100.46,27.07
11.88101,79.75921,2003,10,25,5.82,27.95,30.49,24.68,3.3,2.89,6.19,4.25,6.11,5.34,0.57,5.39,18.55,100.46,27.5
11.88101,79.75921,2003,10,26,5.89,27.97,31.06,25.16,3.99,2.24,6.23,3.88,4.78,4.99,0.53,0.89,17.77,100.48,27.73
11.88101,79.75921,2003,10,27,5.52,27.56,30,24.48,2.75,2.3,5.06,3.38,5.26,3.82,0.41,0.52,16.31,100.62,27.22
11.88101,79.75921,2003,10,28,5.63,27.29,30.07,24.45,1.59,2.6,4.19,3.64,4.56,4.5,0.48,0.14,15.95,100.77,27.07
11.88101,79.75921,2003,10,29,4.85,27.42,29.83,24.98,4.51,1.03,5.55,3.46,5.09,5.02,0.54,0.32,17.27,100.79,27.08
11.88101,79.75921,2003,10,30,4.49,27.28,29.48,24.99,1.15,5.35,6.5,6.05,4.47,4.07,0.44,6.43,18.73,100.69,26.89
11.88101,79.75921,2003,10,31,4.06,27.31,29.19,25.13,0.96,4.99,5.95,5.64,6.21,4.42,0.48,4.27,18.47,100.63,26.84
11.88101,79.75921,2003,11,1,3.46,27.07,28.62,25.15,0.71,4.59,5.29,4.91,5.11,4.55,0.49,2.79,18.33,100.61,26.57
11.88101,79.75921,2003,11,2,3.95,27.34,29.03,25.08,1.56,4.26,5.82,5.24,5.43,3.48,0.38,4.2,18.44,100.74,26.79
11.88101,79.75921,2003,11,3,3.58,27.5,28.94,25.36,1.16,5.66,6.82,6.18,5.17,4.33,0.47,1.83,18.69,100.78,26.81
11.88101,79.75921,2003,11,4,4.62,27.62,29.82,25.2,1.99,5.19,7.18,6.38,5.39,5.25,0.57,4.93,17.95,100.73,27.1
11.88101,79.75921,2003,11,5,4.31,27.31,29.45,25.14,1.96,6.09,8.05,7.03,5.86,4.08,0.45,9.17,18.04,100.67,26.82
11.88101,79.75921,2003,11,6,2.77,26.68,27.83,25.06,1.45,6.1,7.55,6.75,6.13,2.05,0.22,12.75,18.42,100.62,26.19
11.88101,79.75921,2003,11,7,2.95,27.02,28.49,25.54,1.18,5.24,6.41,5.73,6.19,1.15,0.13,16.73,18.62,100.56,26.62
11.88101,79.75921,2003,11,8,2.67,26.88,28.09,25.42,2.43,4.67,7.1,6.04,6.17,0.44,0.05,20.33,19.04,100.58,26.52
11.88101,79.75921,2003,11,9,3.41,27.13,28.77,25.36,2.91,5.62,8.53,6.92,6.14,2.55,0.28,16.96,18.35,100.61,26.72
11.88101,79.75921,2003,11,10,4.56,26.8,28.98,24.42,2.41,6.82,9.23,7.96,5,4.91,0.54,3.16,17.01,100.7,26.42
11.88101,79.75921,2003,11,11,5.56,26.5,29.07,23.51,1.78,5.87,7.65,6.99,4.65,4.49,0.5,0.09,16.26,100.71,26.14
11.88101,79.75921,2003,11,12,4.45,26.76,29.08,24.63,1.66,6.6,8.26,7.44,5.37,4.4,0.49,0.72,17.13,100.73,26.42
11.88101,79.75921,2003,11,13,5.06,26.88,29.29,24.22,1.4,6.55,7.95,7.13,4.88,3.12,0.35,10.91,18.17,100.74,26.6
11.88101,79.75921,2003,11,14,3.62,27.32,29.38,25.76,1.35,6.5,7.85,7.19,6.08,3.94,0.44,10.58,18.61,100.84,27.18
11.88101,79.75921,2003,11,15,2.83,26.63,28.17,25.34,2.34,6.26,8.6,7.2,6.03,2.62,0.29,6.43,18.31,100.89,26.49
11.88101,79.75921,2003,11,16,4.43,26.78,29.01,24.59,2.3,4.73,7.03,6.09,5.2,4.64,0.52,0.47,17.53,100.82,26.42
11.88101,79.75921,2003,11,17,5.13,26.8,29.05,23.93,2.43,4.64,7.06,5.87,4.49,4.99,0.56,0.02,17.05,100.78,26.24
11.88101,79.75921,2003,11,18,5.17,26.36,28.65,23.48,0.54,5.49,6.03,5.84,4.22,4.76,0.54,0,16.34,100.74,25.72
11.88101,79.75921,2003,11,19,5.26,25.81,27.7,22.44,2.13,5.45,7.59,6.66,5.31,5.35,0.61,1.04,15.99,100.77,25.09
11.88101,79.75921,2003,11,20,4.9,26,28.39,23.49,1.58,6.96,8.55,7.79,5.97,3.22,0.37,0.53,16.02,100.75,25.58
11.88101,79.75921,2003,11,21,2.89,25.6,26.84,23.96,4.64,6.6,11.23,8.71,5.92,1.81,0.21,9.22,17.47,100.77,25.36
11.88101,79.75921,2003,11,22,2.9,26.09,27.69,24.79,3.37,7.48,10.84,8.73,5.9,1,0.11,9.41,17.9,100.86,26.07
11.88101,79.75921,2003,11,23,4.5,26.02,28.48,23.98,2.05,6.88,8.93,7.74,5.15,4.86,0.56,0.44,15.54,100.95,25.89
11.88101,79.75921,2003,11,24,5.06,25.97,28.62,23.55,2.24,6.35,8.59,7.73,5.19,4.69,0.54,0.84,15.54,101.02,25.77
11.88101,79.75921,2003,11,25,4.96,25.8,28.01,23.05,1.99,6.85,8.84,7.8,5.86,5.56,0.64,0.17,15.53,101.02,25.38
11.88101,79.75921,2003,11,26,6.02,25.38,28.39,22.37,1.42,7.09,8.51,7.74,5.36,5.24,0.61,0.53,15.41,100.88,25.08
11.88101,79.75921,2003,11,27,6.27,25.06,27.7,21.43,1.87,5.77,7.64,6.88,5.86,5.02,0.58,1.12,15.22,100.73,24.54
11.88101,79.75921,2003,11,28,3.12,25.5,26.89,23.77,2.53,5.91,8.44,7.24,5.8,1.54,0.18,12.11,17.74,100.65,25.33
11.88101,79.75921,2003,11,29,2.76,26.15,27.94,25.18,2.44,7.2,9.64,8.12,5.91,1.37,0.16,45.26,18.81,100.73,26.25
11.88101,79.75921,2003,11,30,2.47,25.66,27.12,24.65,1.1,6.92,8.02,7.47,5.77,2.05,0.24,7.05,18.2,100.81,25.66
11.88101,79.75921,2003,12,1,3.87,25.38,27.73,23.86,0.92,6.44,7.35,7.11,6.08,4.67,0.55,0.56,16.44,100.91,25.42
11.88101,79.75921,2003,12,2,4.98,25.05,27.83,22.85,1.28,6.57,7.85,7.21,6.09,6.06,0.71,0.08,15.23,100.87,24.86
11.88101,79.75921,2003,12,3,6.22,24.65,27.91,21.68,1.84,5.76,7.6,6.93,5.57,5.53,0.65,0.05,14.1,100.74,24.49
